Name,Aura,CL,Slot,Price,Weight,Description,Requirements,Cost,Group,Source,AuraStrength,WeightValue,PriceValue,CostValue,Languages,BaseItem,id
Calamitous Mail,faint evocation,3,armor,"3,750 gp",25 lbs.,"This style of +1 chain shirt is decorated with small agates, and was first created by followers of the halfling goddess of mischief and battle. The wearer gains a +1 luck bonus on all saving throws.","Craft Magic Arms and Armor, divine favor","2,000 gp",Armor,Inner Sea Gods,faint,25,3750,2000,,1 chain shirt,3230
Dawnflower Chain Vest,strong conjuration and evocation,12,armor,"6,950 gp",25 lbs.,"This red-and-gold +1 spell storing chain shirt is designed to be worn over or between multiple layers of clothing such as garments suited for desert-traveling. At will, the wearer can use light and stabilize. Members of Sarenrae's church often store a cure spell in the armor, allowing the wearer to strike an undead creature with positive energy or heal an ally.","Craft Magic Arms and Armor, light, stabilize, creator must be a caster of at least 12th level","3,600 gp",Armor,Inner Sea Gods,strong,25,6950,3600,,+1 spell storing chain shirt,3231
Deadeye Leather,faint divination and illusion,5,armor,"5,425 gp",20 lbs.,"This mottled green-and-brown +1 shadow studded leather has the symbol of Erastil burned into the shoulder. Once per day as a standard action, the wearer can prepare a perfectly aimed shot; as long as the wearer's next attack roll is made before the end of the next round, this attack ignores the target's miss chance and AC bonus from cover and concealment (but not total concealment).","Craft Magic Arms and Armor, invisibility, silence, true strike","2,800 gp",Armor,Inner Sea Gods,faint,20,5425,2800,,+1 shadow studded leather,3232
Driftwood Shield,faint divination and transmutation,3,shield,"2,527 gp",10 lbs.,"This +1 heavy wooden shield looks like it is made from pieces of driftwood lashed together with seaweed. The bearer may use know direction at will. Once p er day when s truck by a melee attack, the bearer of a driftwood shield can use warp wood as an immediate action, affecting one Small or smaller wooden object wielded, held, or carried by the opponent who attacked her.","Craft Magic Arms and Armor, know direction, warp wood","1,342 gp",Armor,Inner Sea Gods,faint,10,2527,1342,,+1 heavy wooden shield,3233
Eternal Iron Breastplate,moderate enchantment and conjuration,7,armor,"4,890 gp",30 lbs.,"This +1 stanchingUE breastplate is battle-scarred but polished with great care, and has a small sword-and-mountain symbol of Gorum hammered just below the gorget. Once per day, the wearer can use compel hostilityUC; if an adjacent ally is reduced to negative hit points or killed, the wearer may activate this as an immediate action instead of a standard action.","Craft Magic Arms and Armor, compel hostilityUC, stabilize, either cure critical wounds or lesser restoration","2,620 gp",Armor,Inner Sea Gods,moderate,30,4890,2620,,+1 stanching breastplate,3234
Fangtide Scale Mail,"moderate enchantment, evocation, and illusion",10,armor,"4,890 gp",30 lbs.,"This +1 glamered scale mail is decorated with fangs and is usually made from the hide of a reptilian beast such as a basilisk. The wearer can use burst bondsAPG and wrathAPG each once per day; as a fullround action, the wearer can activate both of these abilities at the same time.","Craft Magic Arms and Armor, burst bondsAPG , disguise self, wrathAPG","2,590 gp",Armor,Inner Sea Gods,moderate,30,4890,2590,,+1 glamered scale mail,3235
Forgefather's Half-Plate,"faint abjuration, divination, evocation, and transmutation",3,armor,"4,180 gp",50 lbs.,"This +1 half-plate is usually sized for a dwarf and decorated with one or more sacred hammer symbols of Torag. Once per day, the wearer may use mending, protection from evil, and sparkAPG . Once per day as a full-round action, the wearer can attempt a Knowledge check (with a +10 bonus) to identify a creature he is currently in combat with, even if he possesses no ranks in the appropriate Knowledge skill.","Craft Magic Arms and Armor, know the enemyUM, mending, protection from evil, sparkAPG","2,465 gp",Armor,Inner Sea Gods,faint,50,4180,2465,,+1 half-plate,3236
Golden Judge's Breastplate,"faint abjuration, enchantment, and transmutation",3,armor,"5,110 gp",30 lbs.,"This gold-colored +1 breastplate has a large, ornate symbol of a vault key on one side of the chest. The wearer gains a +4 competence bonus on Sense Motive checks. The wearer can use command and peacebondUC each once per day.","Craft Magic Arms and Armor, command, owl's wisdom, peacebondUC","2,730 gp",Armor,Inner Sea Gods,faint,30,5110,2730,,+1 breastplate,3237
Gravewatcher Chainmail(,"moderate divination, evocation, and necromancy",7,armor,"5,380 gp",40 lbs.,"This blue-white +1 deathlessUE chainmail is made of an intricate pattern of light and dark links that form the shape of Pharasma's spiral on the armor's chest. The wearer can use detect undead, disrupt undead, and light each once per day.","Craft Magic Arms and Armor, death ward, detect undead, disrupt undead, light","2,840 gp",Armor,Inner Sea Gods,moderate,40,5380,2840,,+1 deathless chainmail,3238
Gray Master's Leathers,"faint conjuration, evocation, illusion, and transmutation",5,armor,"5,720 gp",15 lbs.,"This +1 shadow leather armor is usually a neutral brown or gray color and is tight-fitting so it can be worn under bulky clothing or a disguise. The wearer can use acid splash, dancing lights, and mage hand each once per day.","Craft Magic Arms and Armor, acid splash, dancing lights, invisibility, mage hand, silence","2,940 gp",Armor,Inner Sea Gods,faint,15,5720,2940,,+1 shadow leather armor,3239
Grim Gloom Mail,faint abjuration and necromancy,3,armor,"2,380 gp",40 lbs.,"This ugly +1 chainmail resists polishing and easily acquires bent links and other cosmetic damage from everyday use, though such blemishes never impair its function as armor. Once per day as a standard action, the wearer can afflict one target within 30 feet with bad luck, giving it a -2 penalty to Armor Class, on attack rolls, or on saving throws (wearer's choice) for 1 minute. In addition, once per day, the wearer can use protection from good.","Craft Magic Arms and Armor, bestow curse, protection from good, Curse subdomain or evil eye hex","1,340 gp",Armor,Inner Sea Gods,faint,40,2380,1340,,+1 chainmail,3240
Half-Plate Of The Dark Prince,faint conjuration and enchantment,3,armor,"3,910 gp",50 lbs.,"This regal-looking +1 half-plate is a status symbol in the church of Asmodeus, and is decorated with red infernal symbols and an inverted pentagram. The wearer can use charm person and infernal healingISWG each once per day.","Craft Magic Arms and Armor, charm person, infernal healingISWG","2,330 gp",Armor,Inner Sea Gods,faint,50,3910,2330,,+1 half-plate,3241
Inheritor's Breastplate,faint abjuration and transmutation,3,armor,"2,430 gp",30 lbs.,"This reflective +1 breastplate is decorated with a sword-and-starburst symbol. The armor is normally a golden color, but in battle it becomes silver-gray. The wearer can use bless weapon and remove fear each once per day.","Craft Magic Arms and Armor, bless weapon, remove fear","1,390 gp",Armor,Inner Sea Gods,faint,30,2430,1390,,+1 breastplate,3242
Kiml&#233; Coat,faint transmutation,3,armor,"2,300 gp",15 lbs.,"This +1 leather armor is made of kiml&#233; (see page 73) and resembles a snug light coat with a tattered lower fringe in the shape of trailing seaweed. The wearer of a kiml&#233; coat gains a +5 bonus on Swim checks. Once per day, the wearer can breathe water for 1 minute.","Craft Magic Arms and Armor, water breathing, creator must have 5 ranks in the Swim skill","1,230 gp",Armor,Inner Sea Gods,faint,15,2300,1230,,+1 leather,3243
Lucky Drunk's Mail,faint enchantment and evocation,3,armor,"4,840 gp",40 lbs.,"This +1 chainmail is decorated with a row of small metal disks, each stamped with a tankard symbol. The wearer gains a +1 luck bonus on all saving throws and can use moment of greatnessUC once per day.","Craft Magic Arms and Armor, divine favor, moment of greatnessUC","2,570 gp",Armor,Inner Sea Gods,faint,40,4840,2570,,+1 chainmail,3244
Milanite Armor,faint conjuration,3,armor,"2,780 gp",15 lbs.,"This +1 leather armor usually looks like heavy protective work clothing, such as the garb of a professional blacksmith, butcher, or woodcutter. Once per day when an adjacent ally falls unconscious, the wearer can use cure light wounds on that ally as a swift action; if the wearer falls unconscious and this ability has not already been expended for the day, it automatically triggers on the wearer.","Craft Magic Arms and Armor, cure light wounds","1,470 gp",Armor,Inner Sea Gods,faint,15,2780,1470,,+1 leather,3245
Painspike Armor,faint necromancy [evil],5,armor,"4,145 gp",20 lbs.,"This black +1 spiked studded leather armor is outfitted with dozens of intimidating barbs, wicked chains, and leather straps that look to have been soaked in blood. Often worn by Kuthite torturers, painspike armor allows the wearer to use bleed at will and interrogationUM once per day.","Craft Magic Arms and Armor, bleed, interrogationUM","2,160 gp",Armor,Inner Sea Gods,faint,20,4145,2160,,+1 spiked studded leather armor,3246
Pallid Chain,faint necromancy,3,armor,"3,300 gp",40 lbs.,"The links of this +1 chainmail are a dull, sickly white color that resembles old bone, and the suit's gauntlets are tipped with silver-black finger spikes. Once per day as a standard action, the wearer can ask one question of an undead creature or a destroyed undead creature's corpse, as if using speak with dead, except the target can only answer questions that pertain to events that occurred after it became undead.","Craft Magic Arms and Armor, speak with dead","1,800 gp",Armor,Inner Sea Gods,faint,40,3300,1800,,+1 chainmail,3247
Pelt Of The Demon Mother,faint necromancy,3,armor,"3,325 gp",25 lbs.,"This +1 hide armor appears to be made from a horrific amalgam of rotted animal pelts and animal bones, and is usually decorated with the skulls of tiny rodents or vermin and trimmed with the fur of a black wolf. The wearer can use disguise self and unnatural lustUM each once per day.","Craft Magic Arms and Armor, disguise self, unnatural lustUM","1,745 gp",Armor,Inner Sea Gods,faint,25,3325,1745,,+1 hide armor,3248
Perfection Leather,"faint divination, necromancy, and transmutation",3,armor,"3,860 gp",15 lbs.,"This +1 leather armor is usually inscribed with Irori's open-hand symbol at the neck, and with meditative mantras along the sleeves. The wearer can use guidance, stone fistAPG , and touch of fatigue each once per day.","Craft Magic Arms and Armor, guidance, stone fistAPG , touch of fatigue","2,010 gp",Armor,Inner Sea Gods,faint,15,3860,2010,,+1 leather armor,3249
Rosy Hauberk,faint conjuration and transmutation,3,armor,"3,035 gp",25 lbs.,"This metallic +1 chain shirt is woven with the petals, buds, and stalks of numerous kinds of beautiful flowers, and the garment is so finely cut that it makes even unsightly wearers appear to have flattering proportions. The wearer can use aspect of the nightingale* and summon instrument each once per day.","Craft Magic Arms and Armor, aspect of the nightingale*, summon instrument","1,965 gp",Armor,Inner Sea Gods,faint,25,3035,1965,,+1 chain shirt,3251
Sea Banshee Coat,faint conjuration and transmutation,3,armor,"3,605 gp",20 lbs.,"This +1 studded leather is styled like a captain's jacket with long, sturdy leather tails that cover the wearer's thighs, and it is festooned with steel studs crafted to look like gold coins. The wearer can use abundant ammunitionUC and purify food and drink each once per day.","Craft Magic Arms and Armor, abundant ammunitionUC, purify food and drink","1,890 gp",Armor,Inner Sea Gods,faint,20,3605,1890,,+1 studded leather,3252
Starsong Mail,faint conjuration and transmutation,3,armor,"3,460 gp",40 lbs.,"This +1 chainmail is usually a metallic midnight blue and may sport a badge in the shape of a butterfly, moth, or starknife. Once per day, the wearer can use expeditious retreat. If the armor's wearer sleeps in or next to the armor, the armor automatically casts dream feast* once per night on the wearer or the last creature who wore it.","Craft Magic Arms and Armor, dream feast*, expeditious retreat","1,880 gp",Armor,Inner Sea Gods,faint,40,3460,1880,,+1 chainmail,3253
Toiler's Armor,faint transmutation,3,armor,"3,920 gp",40 lbs.,"This +1 chainmail looks like something a talentless dwarven apprentice would make-ugly, asymmetrical, and finished quickly rather than with care. The wearer gains a luck bonus or penalty equal to 1d6-3 on Craft checks to make armor or weapons while wearing it. This bonus or penalty is determined the first time the wearer attempts such a Craft check to determine a day's progress. If the wearer removes the armor, this bonus or penalty persists for an additional 24 hours. Once per day, the wearer can use magic weapon.","Craft Magic Arms and Armor, crafter's curseAPG , crafter's fortuneAPG , magic weapon","2,110 gp",Armor,Inner Sea Gods,faint,40,3920,2110,,+1 chainmail,3254
Veiled Chain,faint illusion,3,armor,"4,490 gp",25 lbs.,Narrow strips of brilliant silk cloth are woven through the rings of this +1 chain shirt that cause the armor's colors to shift and shimmer as its wearer moves. The wearer can use disguise self and vanishAPG each once per day.,"Craft Magic Arms and Armor, disguise self, vanishAPG","2,370 gp",Armor,Inner Sea Gods,faint,25,4490,2370,,+1 chain shirt,3255
Locust Cuirass,moderate conjuration,6,armor,"6,565 gp",8 lbs.,"The overlapping leather plates of this +2 lamellar cuirass (Pathfinder RPG Ultimate Equipment 12) oddly feel more like insect chitin than the supple leather they are crafted from. This armor's lightweight construction gives it a maximum Dexterity bonus of +6.  The wearer of a locust cuirass can take 10 on Acrobatics checks to jump even if distracted or in danger. Once per day as an immediate action, the wearer can summon a swarm of locusts that surround her and support her weight during a fall, causing her to drift slowly down to the ground, similar to feather fall. While falling, the wearer can move up to 5 feet in any horizontal direction for every 1 foot she falls, at a speed of 60 feet per round. The wearer takes no damage upon landing. The effect ends as soon as the wearer touches the ground or after 6 rounds, whichever comes first. If the effect expires while the wearer is still in the air, she falls the remaining distance as normal.","Craft Magic Arms and Armor, cape of waspsUM","3,365 gp",Armor,AP 81,moderate,8,6565,3365,,+2 lamellar cuirass,3350
Man Mountain Armor,strong transmutation,15,armor,"32,350 gp",75 lbs.,"Three times per day, as an immediate action when struck by a melee attack while he is touching the ground, the wearer of this +1 titanicUE stoneplateUE can cause the earth around him to shake, turning the area into difficult terrain. The radius of this effect is equal to 1d4 x 5 feet, and any creature in the affected area must succeed at a DC 15 Reflex save or fall prone.","Craft Magical Arms and Armor, earthquake","17,150 gp",Armor,The Harrow Handbook,strong,75,32350,17150,,+1 titanic stoneplate,3365
Skyplate Armor,moderate transmutation,11,armor,"30,300 gp",20 lbs.,"This suit of +1 steel lamellarUE weighs less than normal steel lamellar (though it is still considered medium armor). Skyplate armor grants its wearer the ability to use wind walk once per day. Furthermore, while clad in skyplate armor, the wearer gains a +4 resistance bonus on all saving throws against electricity effects, wind effects, and all effects associated with magical or mundane weather.","Craft Magic Arms and Armor, resist energy, wind walk","15,300 gp",Armor,AP 83,moderate,20,30300,15300,,+1 steel lamellar,3400
Khepresh Of Refuge,strong abjuration,15,head,"63,000 gp",3 lbs.,"This traditional Osirian crown-known as a khepresh, or ""war crown""-made of hardened blue leather and adorned with discs of blue-tinted electrum and a rearing, hooded cobra of gold, was crafted specifically for the Sky Pharaoh Hakotep I. The khepresh of   refuge grants its wearer a +3 deflection bonus to AC and fire resistance 10. In addition, the crown has 3 charges per day. When struck by a critical hit or sneak attack, the wearer can spend 1 charge as an immediate action to negate the critical hit or sneak attack (as the fortification armor special ability, but without requiring a roll). The damage is instead rolled normally. Alternatively, the wearer can spend 1 charge as an immediate action to reroll a failed saving throw. He must take the result of the reroll, even if it's worse.","Craft Magic Arms and Armor, moment of prescience, resist energy, shield of faith","31,500 gp",Armor,AP 84,strong,3,63000,31500,,,3428
Shield Of Hags,moderate necromancy,7,shield,"20,273 gp",5 lbs.,"Found with disturbing frequency amid treasure caches in the wilderness of Loric Fells, this +1 light wooden shield has what appears to be a human face stretched across its front, with the weathered skin held in place by thick iron studs. Three times per day on command, the open mouth of the face can emit one of the two following effects: • A burst of terrified screams that causes creatures in a 30-foot cone to become panicked as if by the fear spell. A successful DC 16 Will save causes a creature to become shaken for 1 round instead. • A tortured voice pleading for help. Anyone within 60 feet of the shield hears the voice in her own language, spoken as if by a member of her own race.","Craft Magic Arms and Armor, fear, tongues","10,713 gp",Armor,People Of The River,moderate,5,20273,10713,,+1 light wooden shield,3440
Clawhand Shield,moderate necromancy,9,shield,"8,158 gp",8 lbs.,"This shield is made of bone and ivory, but has been imbued with magic to function as a +2 mithral heavy steel shield (though it is not considered to be made of metal). The shield has stylized animal claws encircling its outer rim. If the wearer is grappled, pinned, or swallowed whole, as a standard action he can cause the claws to animate and make a single melee attack dealing 1d8 points of damage + the wielder's Strength modifier (1d6 + his Strength modifier for a Small wielder) without requiring a successful combat maneuver check to do so. This is considered a weapon attack with a one-handed weapon the wielder is proficient with, not a shield bash.  Additionally, the claws can animate to perform the somatic components of a spell as long as the arm holding the shield would be able to provide these components if it weren't carrying a shield. As a result, the shield has no arcane spell failure chance.","Craft Magic Arms and Armor, summon nature's ally I","4,158 gp",Armor,Advanced Class Guide,moderate,8,8158,4158,,+2 mithral heavy steel shield,3448
Full Plate Of The Corpse,faint abjuration,5,armor,"35,650 gp",50 lbs.,"This suit of +2 full plate has been etched and stained in such a way that it resembles the form and shape of a decomposed body that is encased in a suit of armor. The wearer is effectively hidden from non-intelligent undead, which can't see, hear, or smell him; even extraordinary or supernatural senses capabilities can't penetrate the magical shroud. An intelligent undead creature can attempt a single Will saving throw (DC 14) to penetrate the ward. All affected undead behave as if the wearer simply isn't there.","Craft Magic Arms and Armor, hide from undead","18,650 gp",Armor,Advanced Class Guide,faint,50,35650,18650,,+2 full plate,3449
Hero's Hauberk,strong abjuration,13,armor,"16,600 gp",25 lbs.,"The damage reduction of this dull gray +1 adamantine chain shirt stacks with any other damage reduction the   wearer possesses. For example, a wearer with DR 5/magic would reduce damage from nonmagical attacks by 6, and magical attacks by 1. While the wearer rages or maintains a raging song, the armor emits a low droning sound and grants the benefits of light fortification.  While the wearer maintains a bardic performance, the armor's links jangle in harmony with his song or movements, aiding his focus. The wearer receives a +1 luck bonus on all ability checks and skill checks he attempts during such a performance. In addition, any penalties applied to his attack rolls, ability checks, skill checks, and saving throws are reduced by 1. If a die roll has multiple penalties, the total of the penalties is reduced by 1, not each individual penalty.","Craft Magic Arms and Armor, limited wish or miracle, creator must have the raging song class feature","11,850 gp",Armor,Advanced Class Guide,strong,25,16600,11850,,+1 adamantine chain shirt,3450
Stalking Armor,moderate transmutation,6,armor,"8,575 gp",20 lbs.,"This +2 studded leather armor comes in a number of varieties, each corresponding to a specific type of terrain from the ranger's favored terrain list. The armor takes on visual characteristics related to that type of terrain (cold stalking armor might be gray and white with a white fur trim, jungle stalking armor could be lush green with vine patterns, and so on) and makes the wearer blend in more naturally with his surroundings. The stalking armor grants the wearer a +5 competence bonus on Stealth and Perception checks attempted while in that specific terrain.","Craft Magic Arms and Armor, chameleon strideAPG, perceive cuesAPG","4,375 gp",Armor,Advanced Class Guide,moderate,20,8575,4375,,+2 studded leather armor,3451
Tireless Tracking Hide,faint transmutation,5,armor,"11,165 gp",25 lbs.,"This +1 hide armor is always made from the pelt of a migratory herd animal. Anyone wearing this armor can maintain a hustle for a full 8 hours without growing fatigued, doubling her normal daily overland movement rate. After that, the wearer begins to take nonlethal damage each hour, per the hustle rules (Core Rulebook 171). This armor does not increase tactical movement during combat. The benefits of this armor aren't replenished until the character has had a full night's rest.","Craft Magic Arms and Armor, bear's endurance","5,665 gp",Armor,Advanced Class Guide,faint,25,11165,5665,,+1 hide armor,3452
Ebon Thorn,moderate enchantment and necromancy,7,armor,"60,500 gp",6 lbs.,"This suit of +4 bolsteringUE grindingUE adamantine full plate bristles with long thorns and barbs along the edges of its heavy plates. These are gained from the grinding special ability, and also act as +1 cruelUE armor spikes. As a swift action whenever Ebon Thorn's spikes damage an opponent, its wearer can attempt a Intimidate check to demoralize that opponent. The wearer doesn't take the normal -4 penalty on Intimidate checks made against larger opponents.","Craft Magic Arms and Armor, cause fear, death knell, heroism, keen edge","38,500 gp",Armor,Lost Treasures,moderate,6,60500,38500,,+4 bolstering grinding adamantine full plate|+1 cruel armor spikes,3722
Savith's Iron,strong abjuration and transmutation,13,none,"59,170 gp",15 lbs.,"This large iron shield acts as a +1 animated light fortification heavy steel shield. The shield's bearer is immune to poison, although poisons in effect before the shield is wielded still run their course. While Savith's Iron is wielded, poisoned attacks instead bolster the bearer: if the bearer is subjected by a foe to a poison that deals ability score damage, the bearer gains a +4 enhancement bonus to the ability score the poison would normally damage. This bonus lasts for 1 minute; each additional dose of the same poison extends the effect for 1 additional minute. The bearer can benefit from only one bonus at a time, but can choose to benefit from a new poison in place of an old one. For example, when the bearer of Savith's Iron is stung by a wyvern, she gains a +4 enhancement bonus to her Constitution score for 1 minute; if she then comes in contact with terinav root, she must to decide whether to maintain her Constitution bonus or swap it out for a +4 enhancement bonus to her Dexterity. Savith's Iron does not grant the wielder bonuses from poisons she takes willingly or those applied by an ally, and poisons that don't inflict ability score damage have no effect.","Craft Magic Arms and Armor, animate objects, limited wish or miracle, neutralize poison","29,670 gp",Armor,Lost Treasures,strong,15,59170,29670,,+1 animated light fortification heavy steel shield,3744
Gauntlets Of Rending,faint evocation,5,hands,"8,000 gp",4 lbs.,"These Large gauntlets are bulky, and the palms and fingers are studded with wickedly serrated spikes. The wearer gains a +2 bonus on damage rolls with its claw attacks; the wearer adds this bonus damage once for each claw attack used in a rend. The crude construction and thick metal used in the gauntlets make it difficult for the wearer to perform fine manipulation. Consequently, the wearer takes a -4 penalty on all Dexterity-based checks involving her hands.","Craft Magic Arms and Armor, magic weapon","4,000 gp",Armor,Monster Codex,faint,4,8000,4000,,,3759
Bloodfeast Shield,strong necromancy,12,shield,"18,770 gp",15 lbs.,"Three flensed skulls jut from the face of this +2 heavy steel shield. Three times per day as a free action, the shield's wearer can command the heads to attack independently of her, biting with the wearer's base attack bonus (making multiple attacks if the wearer has a high enough base attack bonus). This attack is in addition to any actions performed by the wearer, and deals 1d6 points of damage plus 1 point of Constitution damage.  When using the bloodfeast shield's ability, if the wearer is a vampire (or regains hit points from blood drain in a similar manner), she also heals 5 hit points or gains 5 temporary hit points for 1 hour.","Craft Magic Arms and Armor, vampiric touch","9,545 gp",Armor,Monster Codex,strong,15,18770,9545,,+2 heavy steel shield,3760
Featherleaf Barding,faint transmutation,9,armor,"7,310 gp",1 lb.,"This enchanted sleeve is made of tiny, feather-shaped leaves and is designed to fit birds. Once fitted over the body of a Tiny or smaller avian creature, featherleaf barding automatically shrinks to snugly fit the creature's torso and neck, serving as +1 leather armor (granting a total bonus to AC of +2). The maximum fly speed of a creature wearing featherleaf barding is 60 feet with average maneuverability. In forests, jungles, and thickly wooded areas, the wearer can fly through branches, brush, and even whole tree trunks as if they weren't there, though its fly speed and maneuverability remain the same.","Craft Magic Arms and Armor, fly, tree stride","3,660 gp",Armor,Familiar Folio,faint,1,7310,3660,,+1 leather armor,3762
Uskroth's Armor,faint transmutation,5,armor,"11,350 gp",100 lbs.,"This battered, well-used suit of +1 half-plate automatically resizes itself to match the size of its wearer. Once per day on command, the armor can bestow upon its wearer the effects of righteous might for 5 rounds. The wearer's alignment determines the DR gained from this ability. A good wearer gains DR 5/evil, an evil wearer gains DR 5/good, and a wearer who is neither good nor evil chooses which DR to gain the first time she activates this ability-once chosen, it cannot be changed.","Craft Magic Arms and Armor, righteous might","6,350 gp",Armor,AP 91,faint,100,11350,6350,,+1 half-plate,3772
Advocate's Armor,moderate enchantment,11,armor,"33,160 gp",15 lbs.,"The papery layers of this robe barely constitute what would be traditionally called armor, yet act as +3 leather armor. Once per day, when the wearer is struck by a critical hit or sneak attack, he can choose to have his blood splatter across one of the paper layers and form the words of a binding deal between the attacker and the wearer. The wearer can put the opponent under a specific restriction for 24 hours, such as ""I will not attack elves,"" or ""I will attack only those who attacked me first."" The terms of the contract must be simple enough for the creature to comprehend and spoken in a language it understands. This acts as a lesser geas spell, except without a limit to how many Hit Dice the target can have. A successful DC 19 Will save negates this effect.","Craft Magic Arms and Armor, geas/quest, creator must make a pact with a devil","16,660 gp",Armor,Melee Tactics Toolbox,moderate,15,33160,16660,,+3 leather armor,3818
Alchemist's Suit,varies,5,armor,"30,250 gp",15 lbs.,"This bizarre +1 quilted clothUE armor holds eight small vials that can be filled with potions, poisons, or other alchemical substances, plus numerous decoys. If the wearer is struck by a bludgeoning attack or critical hit, is grappled, takes constrict damage, or is swallowed whole, the wearer can choose one vial to break as an immediate action that does not provoke an attack of opportunity. The wearer must choose himself or his attacker as the target of the vial's contents, which immediately produce their effect. If the wearer is the target, the effect functions at half strength and for half the normal duration   (minimum 1 round). For example, a potion of cure moderate wounds broken in this manner cures half as many hit points as normal. If the wearer's opponent is the target, the wearer must attempt a touch attack against the opponent to apply the effect. If the attack is successful, the opponent is affected as if struck by the vial's contents. If the vial contains a substance that would harm the opponent only upon ingestion, the opponent can avoid being affected if she succeeds at a DC 15 Reflex save.","Craft Magic Arms and Armor, shrink item","15,250 gp",Armor,Melee Tactics Toolbox,none,15,30250,15250,,+1 quilted cloth armor,3819
Armiger's Armor,strong abjuration,13,armor,"22,500 gp",50 lbs.,"This +1 adamantine light fortification full plate is crafted from tightly fitted smooth, dull plates trimmed in gold. As adamantine heavy armor, it grants its wearer DR 3/-. When the armor is not worn, a creature can touch the armor and speak a command word to cause the armor to leap up and fit itself to that creature. The armor is considered properly donned when put on in this way. The wearer can speak the command word to have the armor remove itself and, if not restrained, stack itself neatly nearby or arrange itself on an appropriate armor rack, if one is adjacent.","Craft Magic Arms and Armor, animate object, limited wish or miracle, creator must be proficient with heavy armor","19,500 gp",Armor,Melee Tactics Toolbox,strong,50,22500,19500,,+1 adamantine light fortification full plate,3820
Armor Of The Sands,moderate transmutation,7,armor,"14,160 gp",15 lbs.,"This +2 leather armor is made of camel hide and has been worn smooth as if blasted by sand. The wearer is protected from mundane extremes of cold and heat (as the endure elements spell), and can see normally in sandstorms, dust storms, and similar conditions. Once per day as a swift or immediate action, the wearer can briefly turn to sand when hit by an attack but before damage is determined. For the purposes of resolving the damage, the wearer is treated as an incorporeal creature. Only a single attack is affected by each use of this ability.","Craft Magic Arms and Armor, stoneskin","7,160 gp",Armor,Melee Tactics Toolbox,moderate,15,14160,7160,,+2 leather armor,3821
Elephant Shield,moderate evocation and transmutation,6,shield,"21,340 gp",10 lbs.,"This +2 leather maduUE is designed in the form of a bull elephant's head, complete with imposing ivory tusks. The shield provides a +3 circumstance bonus on combat maneuver checks made to bull rush opponents. If used as a weapon, the elephant shield grants a +1 enhancement bonus on attack rolls and damage rolls and deals damage as if it were one size category larger than it is. Once per day, the bearer of the elephant shield can have the trunk of the shield lash out, allowing the wielder to attempt a grapple combat maneuver check against a foe as a swift action. This combat maneuver doesn't provoke attacks of opportunity.","Craft Magic Arms and Armor, beast shape I, force punchUC","10,840 gp",Armor,Melee Tactics Toolbox,moderate,10,21340,10840,,+2 leather madu,3822
Gelugon Armor,strong abjuration and evocation,13,armor,"117,650 gp",50 lbs.,"This +4 full plate is fashioned to make the wearer appear to be an ice devil, complete with insectile eyes. Frosty blue energy emanates from the armor's joints, and the helm's eyes intermittently surge with diabolical power. The armor has a long, spearlike tail that can be used to make a single primary natural attack per round as a standard action if the wearer makes no other attacks. This tail attack deals 1d10 points of damage plus 2d6 points of cold damage for a Medium wearer. The tail can also be used to make attacks of opportunity that count against the wearer's maximum number of attacks of opportunity per round.","Craft Magic Arms and Armor, resist energy, creator must be lawful evil","59,650 gp",Armor,Melee Tactics Toolbox,strong,50,117650,59650,,+4 full plate,3823
Shield Of The Mazeborn,faint divination and enchantment,5,shield,"18,170 gp",15 lbs.,"This +1 bashing heavy steel shield resembles a bull's head with a complex, maze-like rune inscribed on the creature's forehead. In addition to the shield's bashing ability, the shield allows the wielder to use know direction at will and find the path once per week. As long as the shield is equipped, it also grants the wearer immunity to the maze spell.","Craft Magic Arms and Armor, bull's strength, find the path, know direction","9,170 gp",Armor,Melee Tactics Toolbox,faint,15,18170,9170,,+1 bashing heavy steel shield,3825
Spellbane Shield,strong abjuration,15,shield,"79,180 gp",45 lbs.,"This massive iron-covered +2 tower shield grants the wielder a +3 resistance bonus on saving throws against spells, spell-like abilities and supernatural abilities, and reduces hit point damage taken from such sources by 10 points.","Craft Magic Arms and Armor, spell resistance","39,680 gp",Armor,Melee Tactics Toolbox,strong,45,79180,39680,,+2 tower shield,3826
Wizard's Mail,strong conjuration,15,armor,"52,100 gp",5 lbs.,This chain armor is so fine it offers protection only because it's enchanted and made of mithral. It acts as a suit of +4 greater slick leather armor. It has a maximum Dexterity bonus to AC of +8 and imposes no chance of arcane spell failure.,"Armor Proficiency (light), Craft Magic Arms and Armor, grease, iron body","27,600 gp",Armor,Melee Tactics Toolbox,strong,5,52100,27600,,+4 greater slick leather armor,3827
Writhing Armor,moderate transmutation,6,armor,"9,480 gp",5 lbs.,This elaborate +2 silken ceremonial armorUE is made of layers of silken braids and is often worn by diplomats and royalty when more drab or utilitarian armor is socially inappropriate. The wearer of writhing armor can cause it to unravel long braids of silk that twist and lash out of their own accord. The wearer can use one such braid to make attacks as a +1 whip. The constant writhing of the braids also grants the wearer a +4 dodge bonus to AC for 1 round when taking the withdraw action as a full-round action.,"Craft Magic Arms and Armor, animate rope","4,980 gp",Armor,Melee Tactics Toolbox,moderate,5,9480,4980,,+2 silken ceremonial armor,3828
